date,company,Country,Price_USD,Shares,MktCapUSD
2009-08-03,FORD MTR CO,USA,8.33,3102398000,25842975340.0
2009-08-04,FORD MTR CO,USA,8.3,3102398000,25749903400.0
2009-08-05,FORD MTR CO,USA,8.44,3102398000,26184239120.0
2009-08-06,FORD MTR CO,USA,8.07,3150438000,25424034660.0
2009-08-07,FORD MTR CO,USA,8.01,3150438000,25235008380.0
2009-08-10,FORD MTR CO,USA,7.72,3150438000,24321381360.0
2009-08-11,FORD MTR CO,USA,7.81,3150438000,24604920780.0
2009-08-12,FORD MTR CO,USA,7.7,3150438000,24258372600.0
2009-08-13,FORD MTR CO,USA,7.9,3150438000,24888460200.0
2009-08-14,FORD MTR CO,USA,7.83,3150438000,24667929540.0
2009-08-17,FORD MTR CO,USA,7.37,3150438000,23218728060.0
2009-08-18,FORD MTR CO,USA,7.64,3150438000,24069346320.0
2009-08-19,FORD MTR CO,USA,7.65,3150438000,24100850700.0
2009-08-20,FORD MTR CO,USA,7.68,3150438000,24195363840.0
2009-08-21,FORD MTR CO,USA,7.74,3150438000,24384390120.0
2009-08-24,FORD MTR CO,USA,7.41,3150438000,23344745580.0
2009-08-25,FORD MTR CO,USA,7.59,3150438000,23911824420.0
2009-08-26,FORD MTR CO,USA,7.61,3150438000,23974833180.0
2009-08-27,FORD MTR CO,USA,7.67,3150438000,24163859460.0
2009-08-28,FORD MTR CO,USA,7.73,3150438000,24352885740.0
2009-08-31,FORD MTR CO,USA,7.6,3150438000,23943328800.0
2009-09-01,FORD MTR CO,USA,7.24,3150438000,22809171120.0
2009-09-02,FORD MTR CO,USA,7.03,3150438000,22147579140.0
2009-09-03,FORD MTR CO,USA,7.48,3150438000,23565276240.0
2009-09-04,FORD MTR CO,USA,7.43,3150438000,23407754340.0
2009-09-08,FORD MTR CO,USA,7.3,3150438000,22998197400.0
2009-09-09,FORD MTR CO,USA,7.39,3150438000,23281736820.0
2009-09-10,FORD MTR CO,USA,7.44,3150438000,23439258720.0
2009-09-11,FORD MTR CO,USA,7.33,3150438000,23092710540.0
2009-09-14,FORD MTR CO,USA,7.39,3150438000,23281736820.0
2009-09-15,FORD MTR CO,USA,7.2,3150438000,22683153600.0
2009-09-16,FORD MTR CO,USA,7.15,3150438000,22525631700.0
2009-09-17,FORD MTR CO,USA,6.92,3150438000,21801030960.0
2009-09-18,FORD MTR CO,USA,6.94,3150438000,21864039720.0
2009-09-21,FORD MTR CO,USA,6.83,3150438000,21517491540.0
2009-09-22,FORD MTR CO,USA,7.01,3150438000,22084570380.0
2009-09-23,FORD MTR CO,USA,7.36,3150438000,23187223680.0
2009-09-24,FORD MTR CO,USA,7.33,3150438000,23092710540.0
2009-09-25,FORD MTR CO,USA,7.29,3150438000,22966693020.0
2009-09-28,FORD MTR CO,USA,7.49,3150438000,23596780620.0
2009-09-29,FORD MTR CO,USA,7.45,3150438000,23470763100.0
2009-09-30,FORD MTR CO,USA,7.21,3150438000,22714657980.0
2009-10-01,FORD MTR CO,USA,6.97,3150438000,21958552860.0
2009-10-02,FORD MTR CO,USA,6.84,3150438000,21548995920.0
2009-10-05,FORD MTR CO,USA,7.05,3150438000,22210587900.0
2009-10-06,FORD MTR CO,USA,7.14,3150438000,22494127320.0
2009-10-07,FORD MTR CO,USA,7.13,3150438000,22462622940.0
2009-10-08,FORD MTR CO,USA,7.18,3150438000,22620144840.0
2009-10-09,FORD MTR CO,USA,7.12,3150438000,22431118560.0
2009-10-12,FORD MTR CO,USA,7.62,3150438000,24006337560.0
2009-10-13,FORD MTR CO,USA,7.62,3150438000,24006337560.0
2009-10-14,FORD MTR CO,USA,7.66,3150438000,24132355080.0
2009-10-15,FORD MTR CO,USA,7.66,3150438000,24132355080.0
2009-10-16,FORD MTR CO,USA,7.42,3150438000,23376249960.0
2009-10-19,FORD MTR CO,USA,7.57,3150438000,23848815660.0
2009-10-20,FORD MTR CO,USA,7.71,3150438000,24289876980.0
2009-10-21,FORD MTR CO,USA,7.78,3150438000,24510407640.0
2009-10-22,FORD MTR CO,USA,7.76,3150438000,24447398880.0
2009-10-23,FORD MTR CO,USA,7.63,3150438000,24037841940.0
2009-10-26,FORD MTR CO,USA,7.47,3150438000,23533771860.0
2009-10-27,FORD MTR CO,USA,7.33,3150438000,23092710540.0
2009-10-28,FORD MTR CO,USA,6.96,3150438000,21927048480.0
2009-10-29,FORD MTR CO,USA,7.3,3150438000,22998197400.0
2009-10-30,FORD MTR CO,USA,7.0,3150438000,22053066000.0
2009-11-02,FORD MTR CO,USA,7.58,3150438000,23880320040.0
2009-11-03,FORD MTR CO,USA,7.44,3244303000,24137614320.0
2009-11-04,FORD MTR CO,USA,7.27,3244303000,23586082810.0
2009-11-05,FORD MTR CO,USA,7.45,3244303000,24170057350.0
2009-11-06,FORD MTR CO,USA,7.75,3244303000,25143348250.0
2009-11-09,FORD MTR CO,USA,8.18,3236249000,26472516820.0
2009-11-10,FORD MTR CO,USA,8.24,3236249000,26666691760.0
2009-11-11,FORD MTR CO,USA,8.33,3236249000,26957954170.0
2009-11-12,FORD MTR CO,USA,8.2,3236249000,26537241800.0
2009-11-13,FORD MTR CO,USA,8.41,3236249000,27216854090.0
2009-11-16,FORD MTR CO,USA,8.71,3236249000,28187728790.0
2009-11-17,FORD MTR CO,USA,8.98,3236249000,29061516020.0
2009-11-18,FORD MTR CO,USA,8.94,3236249000,28932066060.0
2009-11-19,FORD MTR CO,USA,8.73,3236249000,28252453770.0
2009-11-20,FORD MTR CO,USA,8.64,3236249000,27961191360.0
2009-11-23,FORD MTR CO,USA,8.73,3236249000,28252453770.0
2009-11-24,FORD MTR CO,USA,8.81,3236249000,28511353690.0
2009-11-25,FORD MTR CO,USA,8.81,3236249000,28511353690.0
2009-11-27,FORD MTR CO,USA,8.73,3236249000,28252453770.0
2009-11-30,FORD MTR CO,USA,8.89,3236249000,28770253610.0
2009-12-01,FORD MTR CO,USA,8.88,3236249000,28737891120.0
2009-12-02,FORD MTR CO,USA,9.01,3236249000,29158603490.0
2009-12-03,FORD MTR CO,USA,8.94,3236249000,28932066060.0
2009-12-04,FORD MTR CO,USA,8.94,3236249000,28932066060.0
2009-12-07,FORD MTR CO,USA,8.91,3236249000,28834978590.0
2009-12-08,FORD MTR CO,USA,8.82,3236249000,28543716180.0
2009-12-09,FORD MTR CO,USA,8.86,3236249000,28673166140.0
2009-12-10,FORD MTR CO,USA,9.05,3236249000,29288053450.0
2009-12-11,FORD MTR CO,USA,9.0,3236249000,29126241000.0
2009-12-14,FORD MTR CO,USA,9.08,3236249000,29385140920.0
2009-12-15,FORD MTR CO,USA,9.39,3236249000,30388378110.0
2009-12-16,FORD MTR CO,USA,9.49,3236249000,30712003010.0
2009-12-17,FORD MTR CO,USA,9.39,3236249000,30388378110.0
2009-12-18,FORD MTR CO,USA,9.68,3236249000,31326890320.0
2009-12-21,FORD MTR CO,USA,9.67,3236249000,31294527830.0
2009-12-22,FORD MTR CO,USA,9.9,3236249000,32038865100.0
2009-12-23,FORD MTR CO,USA,10.08,3236249000,32621389920.0
2009-12-24,FORD MTR CO,USA,10.13,3236249000,32783202370.0
2009-12-28,FORD MTR CO,USA,10.2,3236249000,33009739800.0
2009-12-29,FORD MTR CO,USA,10.11,3236249000,32718477390.0
2009-12-30,FORD MTR CO,USA,9.99,3236249000,32330127510.0
2009-12-31,FORD MTR CO,USA,10.0,3236249000,32362490000.0
2010-01-04,FORD MTR CO,USA,10.28,3236249000,33268639720.0
2010-01-05,FORD MTR CO,USA,10.96,3236249000,35469289040.0
2010-01-06,FORD MTR CO,USA,11.37,3236249000,36796151130.0
2010-01-07,FORD MTR CO,USA,11.66,3236249000,37734663340.0
2010-01-08,FORD MTR CO,USA,11.69,3236249000,37831750810.0
2010-01-11,FORD MTR CO,USA,12.11,3236249000,39190975390.0
2010-01-12,FORD MTR CO,USA,11.87,3236249000,38414275630.0
2010-01-13,FORD MTR CO,USA,11.68,3236249000,37799388320.0
2010-01-14,FORD MTR CO,USA,11.76,3236249000,38058288240.0
2010-01-15,FORD MTR CO,USA,11.6,3236249000,37540488400.0
2010-01-19,FORD MTR CO,USA,11.75,3236249000,38025925750.0
2010-01-20,FORD MTR CO,USA,11.51,3236249000,37249225990.0
2010-01-21,FORD MTR CO,USA,11.18,3236249000,36181263820.0
2010-01-22,FORD MTR CO,USA,10.52,3236249000,34045339480.0
2010-01-25,FORD MTR CO,USA,11.03,3236249000,35695826470.0
2010-01-26,FORD MTR CO,USA,11.19,3236249000,36213626310.0
2010-01-27,FORD MTR CO,USA,11.55,3236249000,37378675950.0
2010-01-28,FORD MTR CO,USA,11.41,3236249000,36925601090.0
2010-01-29,FORD MTR CO,USA,10.84,3236249000,35080939160.0
2010-02-01,FORD MTR CO,USA,11.12,3236249000,35987088880.0
2010-02-02,FORD MTR CO,USA,11.39,3236249000,36860876110.0
2010-02-03,FORD MTR CO,USA,11.64,3236249000,37669938360.0
2010-02-04,FORD MTR CO,USA,11.06,3236249000,35792913940.0
2010-02-05,FORD MTR CO,USA,10.91,3236249000,35307476590.0
2010-02-08,FORD MTR CO,USA,10.97,3236249000,35501651530.0
2010-02-09,FORD MTR CO,USA,11.15,3236249000,36084176350.0
2010-02-10,FORD MTR CO,USA,10.94,3236249000,35404564060.0
2010-02-11,FORD MTR CO,USA,11.18,3236249000,36181263820.0
2010-02-12,FORD MTR CO,USA,11.12,3236249000,35987088880.0
2010-02-16,FORD MTR CO,USA,11.32,3236249000,36634338680.0
2010-02-17,FORD MTR CO,USA,11.49,3236249000,37184501010.0
2010-02-18,FORD MTR CO,USA,11.38,3236249000,36828513620.0
2010-02-19,FORD MTR CO,USA,11.29,3236249000,36537251210.0
2010-02-22,FORD MTR CO,USA,11.21,3236249000,36278351290.0
2010-02-23,FORD MTR CO,USA,11.6,3236249000,37540488400.0
2010-02-24,FORD MTR CO,USA,11.73,3236249000,37961200770.0
2010-02-25,FORD MTR CO,USA,11.78,3236249000,38123013220.0
2010-02-26,FORD MTR CO,USA,11.74,3297414000,38711640360.0
2010-03-01,FORD MTR CO,USA,12.41,3297414000,40920907740.0
2010-03-02,FORD MTR CO,USA,12.22,3297414000,40294399080.0
2010-03-03,FORD MTR CO,USA,12.69,3297414000,41844183660.0
2010-03-04,FORD MTR CO,USA,12.79,3297414000,42173925060.0
2010-03-05,FORD MTR CO,USA,13.0,3297414000,42866382000.0
2010-03-08,FORD MTR CO,USA,12.93,3297414000,42635563020.0
2010-03-09,FORD MTR CO,USA,12.8,3297414000,42206899200.0
2010-03-10,FORD MTR CO,USA,12.82,3297414000,42272847480.0
2010-03-11,FORD MTR CO,USA,12.91,3297414000,42569614740.0
2010-03-12,FORD MTR CO,USA,13.34,3297414000,43987502760.0
2010-03-15,FORD MTR CO,USA,13.4,3297414000,44185347600.0
2010-03-16,FORD MTR CO,USA,13.49,3297414000,44482114860.0
2010-03-17,FORD MTR CO,USA,14.1,3297414000,46493537400.0
2010-03-18,FORD MTR CO,USA,13.73,3297414000,45273494220.0
2010-03-19,FORD MTR CO,USA,13.29,3297414000,43822632060.0
2010-03-22,FORD MTR CO,USA,13.99,3297414000,46130821860.0
2010-03-23,FORD MTR CO,USA,13.9,3339877000,46424290300.0
2010-03-24,FORD MTR CO,USA,13.9,3339877000,46424290300.0
2010-03-25,FORD MTR CO,USA,13.8,3339877000,46090302600.0
2010-03-26,FORD MTR CO,USA,13.86,3339877000,46290695220.0
2010-03-29,FORD MTR CO,USA,13.57,3339877000,45322130890.0
2010-03-30,FORD MTR CO,USA,13.28,3339877000,44353566560.0
2010-03-31,FORD MTR CO,USA,12.57,3339877000,41982253890.0
2010-04-01,FORD MTR CO,USA,12.63,3339877000,42182646510.0
2010-04-05,FORD MTR CO,USA,12.77,3339877000,42650229290.0
2010-04-06,FORD MTR CO,USA,12.7,3324320000,42218864000.0
2010-04-07,FORD MTR CO,USA,12.58,3324320000,41819945600.0
2010-04-08,FORD MTR CO,USA,12.63,3324320000,41986161600.0
2010-04-09,FORD MTR CO,USA,12.72,3324320000,42285350400.0
2010-04-12,FORD MTR CO,USA,12.77,3324320000,42451566400.0
2010-04-13,FORD MTR CO,USA,12.79,3324320000,42518052800.0
2010-04-14,FORD MTR CO,USA,13.35,3324320000,44379672000.0
2010-04-15,FORD MTR CO,USA,13.76,3324320000,45742643200.0
2010-04-16,FORD MTR CO,USA,13.42,3324320000,44612374400.0
2010-04-19,FORD MTR CO,USA,13.6,3324320000,45210752000.0
2010-04-20,FORD MTR CO,USA,13.91,3324320000,46241291200.0
2010-04-21,FORD MTR CO,USA,14.13,3324320000,46972641600.0
2010-04-22,FORD MTR CO,USA,14.2,3324320000,47205344000.0
2010-04-23,FORD MTR CO,USA,14.21,3324320000,47238587200.0
2010-04-26,FORD MTR CO,USA,14.46,3324320000,48069667200.0
2010-04-27,FORD MTR CO,USA,13.57,3324320000,45111022400.0
2010-04-28,FORD MTR CO,USA,13.25,3324320000,44047240000.0
2010-04-29,FORD MTR CO,USA,13.58,3324320000,45144265600.0
2010-04-30,FORD MTR CO,USA,13.02,3324320000,43282646400.0
2010-05-03,FORD MTR CO,USA,13.3,3324320000,44213456000.0
2010-05-04,FORD MTR CO,USA,12.85,3324320000,42717512000.0
2010-05-05,FORD MTR CO,USA,12.34,3324320000,41022108800.0
2010-05-06,FORD MTR CO,USA,11.78,3324320000,39160489600.0
2010-05-07,FORD MTR CO,USA,11.51,3324320000,38262923200.0
2010-05-10,FORD MTR CO,USA,12.15,3335729000,40529107350.0
2010-05-11,FORD MTR CO,USA,12.31,3335729000,41062823990.0
2010-05-12,FORD MTR CO,USA,12.68,3335729000,42297043720.0
2010-05-13,FORD MTR CO,USA,12.42,3335729000,41429754180.0
2010-05-14,FORD MTR CO,USA,12.11,3335729000,40395678190.0
2010-05-17,FORD MTR CO,USA,11.95,3335729000,39861961550.0
2010-05-18,FORD MTR CO,USA,11.545,3335729000,38510991305.0
2010-05-19,FORD MTR CO,USA,11.55,3335729000,38527669950.0
2010-05-20,FORD MTR CO,USA,10.8,3335729000,36025873200.0
2010-05-21,FORD MTR CO,USA,11.26,3335729000,37560308540.0
2010-05-24,FORD MTR CO,USA,11.01,3335729000,36726376290.0
2010-05-25,FORD MTR CO,USA,11.02,3335729000,36759733580.0
2010-05-26,FORD MTR CO,USA,11.39,3335729000,37993953310.0
2010-05-27,FORD MTR CO,USA,11.99,3335729000,39995390710.0
2010-05-28,FORD MTR CO,USA,11.73,3335729000,39128101170.0
2010-06-01,FORD MTR CO,USA,11.41,3335729000,38060667890.0
2010-06-02,FORD MTR CO,USA,11.85,3335729000,39528388650.0
2010-06-03,FORD MTR CO,USA,11.96,3335729000,39895318840.0
2010-06-04,FORD MTR CO,USA,11.5,3335729000,38360883500.0
2010-06-07,FORD MTR CO,USA,11.09,3335729000,36993234610.0
2010-06-08,FORD MTR CO,USA,11.22,3335729000,37426879380.0
2010-06-09,FORD MTR CO,USA,11.05,3335729000,36859805450.0
2010-06-10,FORD MTR CO,USA,11.39,3335729000,37993953310.0
2010-06-11,FORD MTR CO,USA,11.4,3335729000,38027310600.0
2010-06-14,FORD MTR CO,USA,11.46,3335729000,38227454340.0
2010-06-15,FORD MTR CO,USA,11.7,3335729000,39028029300.0
2010-06-16,FORD MTR CO,USA,11.63,3335729000,38794528270.0
2010-06-17,FORD MTR CO,USA,11.48,3335729000,38294168920.0
2010-06-18,FORD MTR CO,USA,11.46,3335729000,38227454340.0
2010-06-21,FORD MTR CO,USA,11.53,3335729000,38460955370.0
2010-06-22,FORD MTR CO,USA,11.215,3335729000,37410200735.0
2010-06-23,FORD MTR CO,USA,11.03,3335729000,36793090870.0
2010-06-24,FORD MTR CO,USA,10.78,3335729000,35959158620.0
2010-06-25,FORD MTR CO,USA,10.75,3335729000,35859086750.0
2010-06-28,FORD MTR CO,USA,10.43,3335729000,34791653470.0
2010-06-29,FORD MTR CO,USA,9.88,3335729000,32957002520.0
2010-06-30,FORD MTR CO,USA,10.08,3335729000,33624148320.0
2010-07-01,FORD MTR CO,USA,10.57,3335729000,35258655530.0
2010-07-02,FORD MTR CO,USA,10.28,3335729000,34291294120.0
2010-07-06,FORD MTR CO,USA,10.16,3335729000,33891006640.0
2010-07-07,FORD MTR CO,USA,10.59,3335729000,35325370110.0
2010-07-08,FORD MTR CO,USA,10.62,3335729000,35425441980.0
2010-07-09,FORD MTR CO,USA,10.85,3335729000,36192659650.0
2010-07-12,FORD MTR CO,USA,11.1,3335729000,37026591900.0
2010-07-13,FORD MTR CO,USA,11.66,3335729000,38894600140.0
2010-07-14,FORD MTR CO,USA,11.81,3335729000,39394959490.0
2010-07-15,FORD MTR CO,USA,11.86,3335729000,39561745940.0
2010-07-16,FORD MTR CO,USA,11.34,3335729000,37827166860.0
2010-07-19,FORD MTR CO,USA,11.48,3335729000,38294168920.0
2010-07-20,FORD MTR CO,USA,11.75,3335729000,39194815750.0
2010-07-21,FORD MTR CO,USA,11.55,3335729000,38527669950.0
2010-07-22,FORD MTR CO,USA,12.09,3335729000,40328963610.0
2010-07-23,FORD MTR CO,USA,12.72,3335729000,42430472880.0
2010-07-26,FORD MTR CO,USA,12.94,3335729000,43164333260.0
2010-07-27,FORD MTR CO,USA,13.03,3335729000,43464548870.0
2010-07-28,FORD MTR CO,USA,12.91,3335729000,43064261390.0
2010-07-29,FORD MTR CO,USA,12.97,3335729000,43264405130.0
2010-07-30,FORD MTR CO,USA,12.77,3335729000,42597259330.0
2010-08-02,FORD MTR CO,USA,13.16,3335729000,43898193640.0
2010-08-03,FORD MTR CO,USA,12.91,3335729000,43064261390.0
2010-08-04,FORD MTR CO,USA,13.11,3335729000,43731407190.0
2010-08-05,FORD MTR CO,USA,12.98,3335729000,43297762420.0
2010-08-06,FORD MTR CO,USA,13.04,3335729000,43497906160.0
2010-08-09,FORD MTR CO,USA,13.05,3368467000,43958494350.0
2010-08-10,FORD MTR CO,USA,12.92,3368467000,43520593640.0
2010-08-11,FORD MTR CO,USA,12.41,3368467000,41802675470.0
2010-08-12,FORD MTR CO,USA,12.27,3368467000,41331090090.0
2010-08-13,FORD MTR CO,USA,12.15,3368467000,40926874050.0
2010-08-16,FORD MTR CO,USA,11.99,3368467000,40387919330.0
2010-08-17,FORD MTR CO,USA,12.16,3368467000,40960558720.0
2010-08-18,FORD MTR CO,USA,12.2,3368467000,41095297400.0
2010-08-19,FORD MTR CO,USA,11.89,3368467000,40051072630.0
2010-08-20,FORD MTR CO,USA,11.77,3368467000,39646856590.0
2010-08-23,FORD MTR CO,USA,11.61,3368467000,39107901870.0
2010-08-24,FORD MTR CO,USA,11.2425,3368467000,37869990247.5
2010-08-25,FORD MTR CO,USA,11.32,3368467000,38131046440.0
2010-08-26,FORD MTR CO,USA,11.17,3368467000,37625776390.0
2010-08-27,FORD MTR CO,USA,11.56,3368467000,38939478520.0
2010-08-30,FORD MTR CO,USA,11.35,3368467000,38232100450.0
2010-08-31,FORD MTR CO,USA,11.285,3368467000,38013150095.0
2010-09-01,FORD MTR CO,USA,11.61,3368467000,39107901870.0
2010-09-02,FORD MTR CO,USA,11.71,3368467000,39444748570.0
2010-09-03,FORD MTR CO,USA,12.07,3368467000,40657396690.0
2010-09-07,FORD MTR CO,USA,11.8,3368467000,39747910600.0
2010-09-08,FORD MTR CO,USA,11.8,3368467000,39747910600.0
2010-09-09,FORD MTR CO,USA,11.75,3368467000,39579487250.0
2010-09-10,FORD MTR CO,USA,11.79,3368467000,39714225930.0
2010-09-13,FORD MTR CO,USA,11.99,3368467000,40387919330.0
2010-09-14,FORD MTR CO,USA,11.98,3368467000,40354234660.0
2010-09-15,FORD MTR CO,USA,11.87,3368467000,39983703290.0
2010-09-16,FORD MTR CO,USA,12.44,3368467000,41903729480.0
2010-09-17,FORD MTR CO,USA,12.49,3368467000,42072152830.0
2010-09-20,FORD MTR CO,USA,12.57,3368467000,42341630190.0
2010-09-21,FORD MTR CO,USA,12.55,3368467000,42274260850.0
2010-09-22,FORD MTR CO,USA,12.38,3368467000,41701621460.0
2010-09-23,FORD MTR CO,USA,12.31,3368467000,41465828770.0
2010-09-24,FORD MTR CO,USA,12.56,3368467000,42307945520.0
2010-09-27,FORD MTR CO,USA,12.48,3368467000,42038468160.0
2010-09-28,FORD MTR CO,USA,12.52,3368467000,42173206840.0
2010-09-29,FORD MTR CO,USA,12.33,3368467000,41533198110.0
2010-09-30,FORD MTR CO,USA,12.24,3368467000,41230036080.0
2010-10-01,FORD MTR CO,USA,12.26,3368467000,41297405420.0
2010-10-04,FORD MTR CO,USA,12.84,3368467000,43251116280.0
2010-10-05,FORD MTR CO,USA,13.01,3368467000,43823755670.0
2010-10-06,FORD MTR CO,USA,13.24,3368467000,44598503080.0
2010-10-07,FORD MTR CO,USA,13.32,3368467000,44867980440.0
2010-10-08,FORD MTR CO,USA,13.66,3368467000,46013259220.0
2010-10-11,FORD MTR CO,USA,13.78,3368467000,46417475260.0
2010-10-12,FORD MTR CO,USA,13.78,3368467000,46417475260.0
2010-10-13,FORD MTR CO,USA,13.64,3368467000,45945889880.0
2010-10-14,FORD MTR CO,USA,13.91,3368467000,46855375970.0
2010-10-15,FORD MTR CO,USA,13.8,3368467000,46484844600.0
2010-10-18,FORD MTR CO,USA,13.88,3368467000,46754321960.0
2010-10-19,FORD MTR CO,USA,13.32,3368467000,44867980440.0
2010-10-20,FORD MTR CO,USA,13.64,3368467000,45945889880.0
2010-10-21,FORD MTR CO,USA,13.81,3368467000,46518529270.0
2010-10-22,FORD MTR CO,USA,13.95,3368467000,46990114650.0
2010-10-25,FORD MTR CO,USA,14.15,3368467000,47663808050.0
2010-10-26,FORD MTR CO,USA,14.36,3368467000,48371186120.0
2010-10-27,FORD MTR CO,USA,14.23,3401000000,48396230000.0
2010-10-28,FORD MTR CO,USA,14.22,3401000000,48362220000.0
2010-10-29,FORD MTR CO,USA,14.13,3401000000,48056130000.0
2010-11-01,FORD MTR CO,USA,14.23,3401000000,48396230000.0
2010-11-02,FORD MTR CO,USA,14.43,3401000000,49076430000.0
2010-11-03,FORD MTR CO,USA,15.18,3401000000,51627180000.0
2010-11-04,FORD MTR CO,USA,15.86,3401000000,53939860000.0
2010-11-05,FORD MTR CO,USA,16.21,3401000000,55130210000.0
2010-11-08,FORD MTR CO,USA,16.41,3401000000,55810410000.0
2010-11-09,FORD MTR CO,USA,16.07,3401803000,54666974210.0
2010-11-10,FORD MTR CO,USA,16.63,3401803000,56571983890.0
2010-11-11,FORD MTR CO,USA,16.61,3401803000,56503947830.0
2010-11-12,FORD MTR CO,USA,16.3,3401803000,55449388900.0
2010-11-15,FORD MTR CO,USA,17.0,3401803000,57830651000.0
2010-11-16,FORD MTR CO,USA,16.51,3401803000,56163767530.0
2010-11-17,FORD MTR CO,USA,16.68,3401803000,56742074040.0
2010-11-18,FORD MTR CO,USA,16.12,3401803000,54837064360.0
2010-11-19,FORD MTR CO,USA,16.28,3401803000,55381352840.0
2010-11-22,FORD MTR CO,USA,16.2,3401803000,55109208600.0
2010-11-23,FORD MTR CO,USA,15.7,3401803000,53408307100.0
2010-11-24,FORD MTR CO,USA,15.95,3401803000,54258757850.0
2010-11-26,FORD MTR CO,USA,16.12,3401803000,54837064360.0
2010-11-29,FORD MTR CO,USA,16.06,3401803000,54632956180.0
2010-11-30,FORD MTR CO,USA,15.94,3401803000,54224739820.0
2010-12-01,FORD MTR CO,USA,16.46,3401803000,55993677380.0
2010-12-02,FORD MTR CO,USA,16.78,3401803000,57082254340.0
2010-12-03,FORD MTR CO,USA,16.8,3401803000,57150290400.0
2010-12-06,FORD MTR CO,USA,16.65,3401803000,56640019950.0
2010-12-07,FORD MTR CO,USA,16.56,3401803000,56333857680.0
2010-12-08,FORD MTR CO,USA,16.69,3401803000,56776092070.0
2010-12-09,FORD MTR CO,USA,16.76,3401803000,57014218280.0
2010-12-10,FORD MTR CO,USA,16.73,3401803000,56912164190.0
2010-12-13,FORD MTR CO,USA,16.47,3401803000,56027695410.0
2010-12-14,FORD MTR CO,USA,16.42,3401803000,55857605260.0
2010-12-15,FORD MTR CO,USA,16.55,3401803000,56299839650.0
2010-12-16,FORD MTR CO,USA,16.77,3401803000,57048236310.0
2010-12-17,FORD MTR CO,USA,16.8,3401803000,57150290400.0
2010-12-20,FORD MTR CO,USA,16.85,3401803000,57320380550.0
2010-12-21,FORD MTR CO,USA,16.99,3401803000,57796632970.0
2010-12-22,FORD MTR CO,USA,16.99,3401803000,57796632970.0
2010-12-23,FORD MTR CO,USA,16.78,3401803000,57082254340.0
2010-12-27,FORD MTR CO,USA,16.87,3401803000,57388416610.0
2010-12-28,FORD MTR CO,USA,16.73,3401803000,56912164190.0
2010-12-29,FORD MTR CO,USA,16.74,3401803000,56946182220.0
2010-12-30,FORD MTR CO,USA,16.69,3401803000,56776092070.0
2010-12-31,FORD MTR CO,USA,16.79,3401803000,57116272370.0
2011-01-03,FORD MTR CO,USA,17.25,3401803000,58681101750.0
2011-01-04,FORD MTR CO,USA,17.38,3401803000,59123336140.0
2011-01-05,FORD MTR CO,USA,17.89,3401803000,60858255670.0
2011-01-06,FORD MTR CO,USA,18.22,3401803000,61980850660.0
2011-01-07,FORD MTR CO,USA,18.27,3401803000,62150940810.0
2011-01-10,FORD MTR CO,USA,18.31,3401803000,62287012930.0
2011-01-11,FORD MTR CO,USA,18.28,3401803000,62184958840.0
2011-01-12,FORD MTR CO,USA,18.71,3401803000,63647734130.0
2011-01-13,FORD MTR CO,USA,18.68,3401803000,63545680040.0
2011-01-14,FORD MTR CO,USA,18.65,3401803000,63443625950.0
2011-01-18,FORD MTR CO,USA,18.7,3401803000,63613716100.0
2011-01-19,FORD MTR CO,USA,17.9,3401803000,60892273700.0
2011-01-20,FORD MTR CO,USA,17.78,3401803000,60484057340.0
2011-01-21,FORD MTR CO,USA,17.95,3401803000,61062363850.0
2011-01-24,FORD MTR CO,USA,17.93,3401803000,60994327790.0
2011-01-25,FORD MTR CO,USA,17.89,3401803000,60858255670.0
2011-01-26,FORD MTR CO,USA,18.37,3401803000,62491121110.0
2011-01-27,FORD MTR CO,USA,18.79,3401803000,63919878370.0
2011-01-28,FORD MTR CO,USA,16.27,3401803000,55347334810.0
2011-01-31,FORD MTR CO,USA,15.95,3401803000,54258757850.0
2011-02-01,FORD MTR CO,USA,15.89,3401803000,54054649670.0
2011-02-02,FORD MTR CO,USA,15.4,3401803000,52387766200.0
2011-02-03,FORD MTR CO,USA,15.76,3401803000,53612415280.0
2011-02-04,FORD MTR CO,USA,15.72,3401803000,53476343160.0
2011-02-07,FORD MTR CO,USA,16.11,3401803000,54803046330.0
2011-02-08,FORD MTR CO,USA,16.24,3401803000,55245280720.0
2011-02-09,FORD MTR CO,USA,16.09,3401803000,54735010270.0
2011-02-10,FORD MTR CO,USA,15.95,3401803000,54258757850.0
2011-02-11,FORD MTR CO,USA,16.38,3401803000,55721533140.0
2011-02-14,FORD MTR CO,USA,16.09,3401803000,54735010270.0
2011-02-15,FORD MTR CO,USA,16.1,3401803000,54769028300.0
